,ensembl_gene_id,hsapiens_homolog_ensembl_gene
28950,ENSMUSG00000141841,
28951,ENSMUSG00000105189,
28952,ENSMUSG00000117970,
28953,ENSMUSG00000022798,ENSG00000163424
28954,ENSMUSG00000119346,
28955,ENSMUSG00000104175,
28956,ENSMUSG00000141874,
28957,ENSMUSG00000084551,ENSG00000199492
28958,ENSMUSG00000141885,
28959,ENSMUSG00000141888,
28960,ENSMUSG00000141897,
28961,ENSMUSG00000118117,
28962,ENSMUSG00000029245,ENSG00000145242
28963,ENSMUSG00000027820,ENSG00000196549
28964,ENSMUSG00000102702,
28965,ENSMUSG00000090070,
28966,ENSMUSG00000098521,
28967,ENSMUSG00002075265,ENSG00000252073
28968,ENSMUSG00000047648,ENSG00000118496
28969,ENSMUSG00000074062,ENSG00000164049
28970,ENSMUSG00000081444,
28971,ENSMUSG00000089607,ENSG00000201097
28972,ENSMUSG00000060032,ENSG00000246705
28973,ENSMUSG00000038037,ENSG00000185338
28974,ENSMUSG00000103467,
28975,ENSMUSG00000089694,ENSG00000144035
28976,ENSMUSG00000089694,ENSG00000204872
28977,ENSMUSG00000042251,ENSG00000162877
28978,ENSMUSG00000043050,ENSG00000178279
28979,ENSMUSG00002076169,
28980,ENSMUSG00000090939,
28981,ENSMUSG00000141914,
28982,ENSMUSG00000020633,ENSG00000214866
28983,ENSMUSG00000141946,
28984,ENSMUSG00000107968,
28985,ENSMUSG00000108230,
28986,ENSMUSG00000050058,ENSG00000178257
28987,ENSMUSG00000020099,ENSG00000107731
28988,ENSMUSG00000107490,
28989,ENSMUSG00000038015,ENSG00000122304
28990,ENSMUSG00000141955,
28991,ENSMUSG00000083836,
28992,ENSMUSG00000118403,
28993,ENSMUSG00000141989,
28994,ENSMUSG00000120345,
28995,ENSMUSG00000028636,ENSG00000127125
28996,ENSMUSG00000036699,ENSG00000174460
28997,ENSMUSG00000036699,ENSG00000166707
28998,ENSMUSG00000108252,
28999,ENSMUSG00000118347,
29000,ENSMUSG00000111859,
29001,ENSMUSG00000105162,
29002,ENSMUSG00000106134,
29003,ENSMUSG00000051262,ENSG00000144035
29004,ENSMUSG00000051262,ENSG00000204872
29005,ENSMUSG00000022501,
29006,ENSMUSG00000074061,ENSG00000164049
29007,ENSMUSG00000108571,
29008,ENSMUSG00000113304,
29009,ENSMUSG00000096859,
29010,ENSMUSG00002075608,
29011,ENSMUSG00000142108,
29012,ENSMUSG00000107609,
29013,ENSMUSG00000071671,
29014,ENSMUSG00002076861,
29015,ENSMUSG00000113002,
29016,ENSMUSG00000142112,
29017,ENSMUSG00000037991,ENSG00000175643
29018,ENSMUSG00000108097,
29019,ENSMUSG00000118807,
29020,ENSMUSG00000119306,
29021,ENSMUSG00000107630,
29022,ENSMUSG00000057513,
29023,ENSMUSG00000042050,ENSG00000126870
29024,ENSMUSG00000070806,ENSG00000066185
29025,ENSMUSG00000142118,
29026,ENSMUSG00000109210,
29027,ENSMUSG00000117309,
29028,ENSMUSG00000142152,
29029,ENSMUSG00000062598,
29030,ENSMUSG00000035606,ENSG00000174611
29031,ENSMUSG00000079495,ENSG00000144035
29032,ENSMUSG00000079495,ENSG00000204872
29033,ENSMUSG00000142163,
29034,ENSMUSG00000022500,ENSG00000189067
29035,ENSMUSG00000142188,
29036,ENSMUSG00000046924,
29037,ENSMUSG00000142204,
29038,ENSMUSG00000092473,
29039,ENSMUSG00000021785,ENSG00000151092
29040,ENSMUSG00000086287,
29041,ENSMUSG00000083130,
29042,ENSMUSG00000109065,
29043,ENSMUSG00000081159,
29044,ENSMUSG00000083755,
29045,ENSMUSG00000063802,ENSG00000133265
29046,ENSMUSG00000016239,ENSG00000175556
29047,ENSMUSG00000079494,ENSG00000144035
29048,ENSMUSG00000079494,ENSG00000204872
29049,ENSMUSG00000048899,ENSG00000177181
29050,ENSMUSG00000142307,
29051,ENSMUSG00000142343,
29052,ENSMUSG00000142346,
29053,ENSMUSG00000142349,
29054,ENSMUSG00000117924,ENSG00000168569
29055,ENSMUSG00000142466,
29056,ENSMUSG00000030004,ENSG00000144035
29057,ENSMUSG00000030004,ENSG00000204872
29058,ENSMUSG00000013275,ENSG00000133065
29059,ENSMUSG00000120499,
29060,ENSMUSG00002075232,
29061,ENSMUSG00000085055,
29062,ENSMUSG00002075097,
29063,ENSMUSG00000115992,
29064,ENSMUSG00000118346,ENSG00000185475
29065,ENSMUSG00000033634,ENSG00000144035
29066,ENSMUSG00000033634,ENSG00000204872
29067,ENSMUSG00000115911,
29068,ENSMUSG00000037972,ENSG00000184602
29069,ENSMUSG00000142535,
29070,ENSMUSG00000106784,
29071,ENSMUSG00000081944,
29072,ENSMUSG00002075918,
29073,ENSMUSG00000119122,ENSG00000207257
29074,ENSMUSG00000142539,
29075,ENSMUSG00000101563,
29076,ENSMUSG00000116923,
29077,ENSMUSG00000014245,ENSG00000108474
29078,ENSMUSG00000105948,
29079,ENSMUSG00000142564,
29080,ENSMUSG00000110739,
29081,ENSMUSG00000005251,ENSG00000183421
29082,ENSMUSG00000029917,ENSG00000186867
29083,ENSMUSG00000120022,
29084,ENSMUSG00000082009,
29085,ENSMUSG00000121629,
29086,ENSMUSG00000082814,
29087,ENSMUSG00000074060,ENSG00000164049
29088,ENSMUSG00000080773,
29089,ENSMUSG00000084379,
29090,ENSMUSG00000119323,ENSG00000200665
29091,ENSMUSG00000119323,ENSG00000200779
29092,ENSMUSG00000087385,ENSG00000225899
29093,ENSMUSG00000087385,ENSG00000172969
29094,ENSMUSG00000087385,ENSG00000205097
29095,ENSMUSG00000117632,
29096,ENSMUSG00000118300,
29097,ENSMUSG00000142713,
29098,ENSMUSG00000142717,
29099,ENSMUSG00000093064,
29100,ENSMUSG00000003680,ENSG00000162227
29101,ENSMUSG00002075368,
29102,ENSMUSG00000119926,
29103,ENSMUSG00000081407,
29104,ENSMUSG00000026433,ENSG00000117280
29105,ENSMUSG00002075949,
29106,ENSMUSG00000142719,
29107,ENSMUSG00000142720,
29108,ENSMUSG00000079642,
29109,ENSMUSG00000086310,
29110,ENSMUSG00000142759,
29111,ENSMUSG00000086636,
29112,ENSMUSG00000142771,
29113,ENSMUSG00000065031,
29114,ENSMUSG00000084824,
29115,ENSMUSG00000091556,ENSG00000250423
29116,ENSMUSG00000014039,ENSG00000141956
29117,ENSMUSG00000028532,ENSG00000158966
29118,ENSMUSG00002075022,
29119,ENSMUSG00000110211,
29120,ENSMUSG00002075986,
29121,ENSMUSG00002075267,
29122,ENSMUSG00000113527,
29123,ENSMUSG00000000838,ENSG00000102081
29124,ENSMUSG00000021171,ENSG00000117868
29125,ENSMUSG00000020366,ENSG00000050748
29126,ENSMUSG00000097425,
29127,ENSMUSG00000117889,
29128,ENSMUSG00000143027,
29129,ENSMUSG00000143056,
29130,ENSMUSG00000107584,
29131,ENSMUSG00000143061,
29132,ENSMUSG00000143069,
29133,ENSMUSG00000107596,
29134,ENSMUSG00000092456,
29135,ENSMUSG00000068299,ENSG00000144035
29136,ENSMUSG00000068299,ENSG00000204872
29137,ENSMUSG00000120074,
29138,ENSMUSG00000114253,
29139,ENSMUSG00000114842,
29140,ENSMUSG00000143113,
29141,ENSMUSG00000114419,
29142,ENSMUSG00000143134,
29143,ENSMUSG00000021786,ENSG00000151093
29144,ENSMUSG00000042055,ENSG00000120008
29145,ENSMUSG00000143140,
29146,ENSMUSG00000060802,ENSG00000166710
29147,ENSMUSG00000106495,
29148,ENSMUSG00000100026,
29149,ENSMUSG00000062275,ENSG00000164049
29150,ENSMUSG00000143248,
29151,ENSMUSG00000143284,
29152,ENSMUSG00000057103,ENSG00000144035
29153,ENSMUSG00000057103,ENSG00000204872
29154,ENSMUSG00000026434,ENSG00000069275
29155,ENSMUSG00000143303,
29156,ENSMUSG00000143310,
29157,ENSMUSG00000143358,
29158,ENSMUSG00000143417,
29159,ENSMUSG00000143421,
29160,ENSMUSG00000117608,
29161,ENSMUSG00000086872,
29162,ENSMUSG00000111983,
29163,ENSMUSG00000085524,
29164,ENSMUSG00000030216,
29165,ENSMUSG00000087802,
29166,ENSMUSG00000112592,
29167,ENSMUSG00000087020,
29168,ENSMUSG00000099279,
29169,ENSMUSG00000033368,ENSG00000185880
29170,ENSMUSG00000055493,ENSG00000112425
29171,ENSMUSG00000114907,
29172,ENSMUSG00000114484,
29173,ENSMUSG00000143470,
29174,ENSMUSG00000114765,
29175,ENSMUSG00000090242,
29176,ENSMUSG00000143479,
29177,ENSMUSG00000111949,
29178,ENSMUSG00000114513,
29179,ENSMUSG00000114941,
29180,ENSMUSG00000080526,
29181,ENSMUSG00000103569,
29182,ENSMUSG00000112151,
29183,ENSMUSG00000114266,
29184,ENSMUSG00000077539,
29185,ENSMUSG00000103975,
29186,ENSMUSG00000111995,
29187,ENSMUSG00000045201,ENSG00000179796
29188,ENSMUSG00000112233,
29189,ENSMUSG00002076949,
29190,ENSMUSG00002076606,
29191,ENSMUSG00000020098,ENSG00000166228
29192,ENSMUSG00000038079,ENSG00000155755
29193,ENSMUSG00000094992,ENSG00000164049
29194,ENSMUSG00000114683,
29195,ENSMUSG00000143492,
29196,ENSMUSG00000114711,
29197,ENSMUSG00000027628,ENSG00000131043
29198,ENSMUSG00000114323,
29199,ENSMUSG00000114946,
29200,ENSMUSG00000114197,
29201,ENSMUSG00000114538,
29202,ENSMUSG00000065096,ENSG00000239194
29203,ENSMUSG00000074059,ENSG00000164049
29204,ENSMUSG00000065181,
29205,ENSMUSG00000031578,ENSG00000198042
29206,ENSMUSG00000020097,ENSG00000166224
29207,ENSMUSG00000114542,
29208,ENSMUSG00000143538,
29209,ENSMUSG00000143578,
29210,ENSMUSG00000143594,
29211,ENSMUSG00000042567,ENSG00000163491
29212,ENSMUSG00000143622,
29213,ENSMUSG00000143672,
29214,ENSMUSG00000086128,
29215,ENSMUSG00000055494,
29216,ENSMUSG00000027229,ENSG00000167014
29217,ENSMUSG00000104567,
29218,ENSMUSG00000059547,ENSG00000164049
29219,ENSMUSG00000104336,
29220,ENSMUSG00000103476,
29221,ENSMUSG00000102883,
29222,ENSMUSG00002076226,ENSG00000252578
29223,ENSMUSG00000118261,
29224,ENSMUSG00000116863,
29225,ENSMUSG00000058388,ENSG00000116793
29226,ENSMUSG00000048400,ENSG00000103023
29227,ENSMUSG00000071646,ENSG00000149480
29228,ENSMUSG00000045975,ENSG00000157617
29229,ENSMUSG00000082670,
29230,ENSMUSG00000079966,
29231,ENSMUSG00000070692,
29232,ENSMUSG00000027227,ENSG00000140263
29233,ENSMUSG00000105316,
29234,ENSMUSG00000105782,
29235,ENSMUSG00000106598,
29236,ENSMUSG00000108481,
29237,ENSMUSG00000105658,
29238,ENSMUSG00000106389,
29239,ENSMUSG00000105575,
29240,ENSMUSG00000118318,
29241,ENSMUSG00000104878,
29242,ENSMUSG00000032534,ENSG00000182923
29243,ENSMUSG00000064555,ENSG00000202347
29244,ENSMUSG00000064555,ENSG00000201737
29245,ENSMUSG00000106225,
29246,ENSMUSG00000108576,
29247,ENSMUSG00000034324,ENSG00000181234
29248,ENSMUSG00000108613,
29249,ENSMUSG00000095331,
29250,ENSMUSG00000065763,ENSG00000207459
29251,ENSMUSG00000108960,
29252,ENSMUSG00000047515,ENSG00000182993
29253,ENSMUSG00000038886,ENSG00000196547
29254,ENSMUSG00000002458,ENSG00000171700
29255,ENSMUSG00000001424,ENSG00000197157
29256,ENSMUSG00000081436,
29257,ENSMUSG00000031669,ENSG00000181938
29258,ENSMUSG00000112980,
29259,ENSMUSG00000121588,
29260,ENSMUSG00000044912,ENSG00000139973
29261,ENSMUSG00000110701,
29262,ENSMUSG00000046152,ENSG00000172728
29263,ENSMUSG00000029253,ENSG00000145241
29264,ENSMUSG00000105138,
29265,ENSMUSG00000046962,ENSG00000173276
29266,ENSMUSG00000073789,
29267,ENSMUSG00000102578,
29268,ENSMUSG00000035275,ENSG00000162437
29269,ENSMUSG00000100192,
29270,ENSMUSG00000029878,
29271,ENSMUSG00000143700,
29272,ENSMUSG00000071645,ENSG00000149016
29273,ENSMUSG00000143704,
29274,ENSMUSG00000021733,ENSG00000033867
29275,ENSMUSG00000143714,
29276,ENSMUSG00002076574,
29277,ENSMUSG00000143734,
29278,ENSMUSG00000092286,
29279,ENSMUSG00000121662,
29280,ENSMUSG00000020661,ENSG00000119772
29281,ENSMUSG00000143813,
29282,ENSMUSG00000080717,
29283,ENSMUSG00000143826,
29284,ENSMUSG00000143837,
29285,ENSMUSG00000143856,
29286,ENSMUSG00000143880,
29287,ENSMUSG00000104971,
29288,ENSMUSG00000143894,
29289,ENSMUSG00000143915,
29290,ENSMUSG00000143940,
29291,ENSMUSG00000144131,
29292,ENSMUSG00000083588,
29293,ENSMUSG00000123095,
29294,ENSMUSG00000110133,
29295,ENSMUSG00000022773,ENSG00000100027
29296,ENSMUSG00000088551,
29297,ENSMUSG00000143814,
29298,ENSMUSG00000109915,
29299,ENSMUSG00000122836,
29300,ENSMUSG00000071644,ENSG00000254772
29301,ENSMUSG00000028530,ENSG00000162434
29302,ENSMUSG00000039934,ENSG00000186088
29303,ENSMUSG00000109705,
29304,ENSMUSG00000122544,
29305,ENSMUSG00000126315,
29306,ENSMUSG00000118533,
29307,ENSMUSG00000118024,
29308,ENSMUSG00000109605,
29309,ENSMUSG00002075490,ENSG00000253075
29310,ENSMUSG00002075742,ENSG00000201489
29311,ENSMUSG00000093862,
29312,ENSMUSG00000056228,ENSG00000134905
29313,ENSMUSG00000026700,ENSG00000117586
29314,ENSMUSG00000144209,
29315,ENSMUSG00000117826,
29316,ENSMUSG00000117894,
29317,ENSMUSG00000141172,
29318,ENSMUSG00000135899,
29319,ENSMUSG00002076247,
29320,ENSMUSG00000135962,
29321,ENSMUSG00000135926,
29322,ENSMUSG00000019820,ENSG00000152818
29323,ENSMUSG00000118361,
29324,ENSMUSG00000090942,
29325,ENSMUSG00000089872,ENSG00000136643
29326,ENSMUSG00000128351,
29327,ENSMUSG00000054072,
29328,ENSMUSG00000038059,ENSG00000256235
29329,ENSMUSG00000104614,ENSG00000164049
29330,ENSMUSG00000024603,ENSG00000132912
29331,ENSMUSG00000069833,ENSG00000124942
29332,ENSMUSG00000050074,ENSG00000229453
29333,ENSMUSG00000044162,ENSG00000050730
29334,ENSMUSG00000045794,ENSG00000171695
29335,ENSMUSG00000024653,ENSG00000149021
29336,ENSMUSG00000035048,ENSG00000129055
29337,ENSMUSG00000024654,ENSG00000162174
29338,ENSMUSG00000068452,ENSG00000140279
29339,ENSMUSG00000057101,ENSG00000167384
29340,ENSMUSG00000102200,
29341,ENSMUSG00000066755,ENSG00000120337
29342,ENSMUSG00000055497,
29343,ENSMUSG00000032478,ENSG00000172113
29344,ENSMUSG00000022771,ENSG00000100023
29345,ENSMUSG00000074733,
29346,ENSMUSG00002076072,
29347,ENSMUSG00000102860,
29348,ENSMUSG00000102399,
29349,ENSMUSG00000000817,ENSG00000117560
29350,ENSMUSG00000043298,ENSG00000179256
29351,ENSMUSG00000032998,ENSG00000198815
29352,ENSMUSG00000052675,
29353,ENSMUSG00000107899,
29354,ENSMUSG00000049939,ENSG00000128594
29355,ENSMUSG00000070263,ENSG00000199906
29356,ENSMUSG00000094649,ENSG00000168303
29357,ENSMUSG00000045969,ENSG00000153487
29358,ENSMUSG00000059326,ENSG00000198223
29359,ENSMUSG00000103899,
29360,ENSMUSG00000114526,
29361,ENSMUSG00000049001,ENSG00000173376
29362,ENSMUSG00000021555,ENSG00000135040
29363,ENSMUSG00000108703,
29364,ENSMUSG00000047603,ENSG00000159915
29365,ENSMUSG00000103625,
29366,ENSMUSG00000117627,
29367,ENSMUSG00000065469,ENSG00000207705
29368,ENSMUSG00000082115,
29369,ENSMUSG00000141776,
29370,ENSMUSG00000030217,ENSG00000111339
29371,ENSMUSG00000026634,ENSG00000174606
29372,ENSMUSG00000117475,
29373,ENSMUSG00000031508,ENSG00000088448
29374,ENSMUSG00000068962,ENSG00000159915
29375,ENSMUSG00000143290,
29376,ENSMUSG00000117481,
29377,ENSMUSG00000117650,
29378,ENSMUSG00000018509,ENSG00000166582
29379,ENSMUSG00000085689,
29380,ENSMUSG00000118246,
29381,ENSMUSG00000137957,
29382,ENSMUSG00000059201,ENSG00000174697
29383,ENSMUSG00000118054,
29384,ENSMUSG00000139627,
29385,ENSMUSG00000095150,
29386,ENSMUSG00000117847,
29387,ENSMUSG00000030759,ENSG00000197601
29388,ENSMUSG00000027225,ENSG00000140274
29389,ENSMUSG00000064436,ENSG00000200731
29390,ENSMUSG00000064436,ENSG00000201574
29391,ENSMUSG00000118116,
29392,ENSMUSG00000030218,ENSG00000111341
29393,ENSMUSG00000132493,
29394,ENSMUSG00002074879,
29395,ENSMUSG00000019505,ENSG00000170315
29396,ENSMUSG00000117754,
29397,ENSMUSG00000038357,ENSG00000164047
29398,ENSMUSG00000117767,
29399,ENSMUSG00000117740,
29400,ENSMUSG00000136658,
29401,ENSMUSG00000117782,
29402,ENSMUSG00000117951,
29403,ENSMUSG00000118294,
29404,ENSMUSG00000024811,ENSG00000107854
29405,ENSMUSG00000030219,ENSG00000139055
29406,ENSMUSG00000141100,
29407,ENSMUSG00000117454,
29408,ENSMUSG00000027584,ENSG00000125510
29409,ENSMUSG00000125009,
29410,ENSMUSG00000110495,
29411,ENSMUSG00000127325,
29412,ENSMUSG00000032477,ENSG00000164045
29413,ENSMUSG00000117563,
29414,ENSMUSG00000134935,
29415,ENSMUSG00000143426,
29416,ENSMUSG00000063388,
29417,ENSMUSG00000131125,
29418,ENSMUSG00000137021,
29419,ENSMUSG00000136760,
29420,ENSMUSG00000117576,
29421,ENSMUSG00000024259,ENSG00000164209
29422,ENSMUSG00000017119,ENSG00000188554
29423,ENSMUSG00000030254,ENSG00000070950
29424,ENSMUSG00000104958,
29425,ENSMUSG00000109810,
29426,ENSMUSG00000031509,
29427,ENSMUSG00000092124,
29428,ENSMUSG00000024260,ENSG00000136715
29429,ENSMUSG00000109623,
29430,ENSMUSG00000109933,
29431,ENSMUSG00000110177,
29432,ENSMUSG00000093345,
29433,ENSMUSG00000048148,ENSG00000188039
29434,ENSMUSG00000040297,ENSG00000094975
29435,ENSMUSG00000077677,ENSG00000200942
29436,ENSMUSG00000082928,
29437,ENSMUSG00000065279,
29438,ENSMUSG00000081678,
29439,ENSMUSG00000081621,
29440,ENSMUSG00000065451,ENSG00000199135
29441,ENSMUSG00000023247,ENSG00000197273
29442,ENSMUSG00000032531,ENSG00000114019
29443,ENSMUSG00000083614,
29444,ENSMUSG00000084758,
29445,ENSMUSG00000032978,ENSG00000044012
29446,ENSMUSG00000082786,
29447,ENSMUSG00000027224,ENSG00000140254
29448,ENSMUSG00000002428,ENSG00000071794
29449,ENSMUSG00000116645,
29450,ENSMUSG00000028634,ENSG00000127124
29451,ENSMUSG00000049916,
29452,ENSMUSG00000112816,
29453,ENSMUSG00000088516,ENSG00000251895
29454,ENSMUSG00000112698,
29455,ENSMUSG00002076413,
29456,ENSMUSG00000062170,ENSG00000176988
29457,ENSMUSG00000039232,ENSG00000135604
29458,ENSMUSG00000104920,
29459,ENSMUSG00000114535,
29460,ENSMUSG00000105275,
29461,ENSMUSG00000021556,ENSG00000135052
29462,ENSMUSG00000029254,ENSG00000035720
29463,ENSMUSG00000117533,
29464,ENSMUSG00000041915,ENSG00000144233
29465,ENSMUSG00000078348,ENSG00000169976
29466,ENSMUSG00000112498,
29467,ENSMUSG00000033268,ENSG00000137857
29468,ENSMUSG00000087598,ENSG00000062370
29469,ENSMUSG00000020096,ENSG00000166220
29470,ENSMUSG00000117670,
29471,ENSMUSG00000033478,ENSG00000151553
29472,ENSMUSG00000074283,ENSG00000159915
29473,ENSMUSG00002075897,
29474,ENSMUSG00000101755,
29475,ENSMUSG00000065572,
29476,ENSMUSG00000076288,ENSG00000212102
29477,ENSMUSG00000115115,
29478,ENSMUSG00000022769,ENSG00000128228
29479,ENSMUSG00000118081,
29480,ENSMUSG00000118390,
29481,ENSMUSG00000035390,ENSG00000160469
29482,ENSMUSG00000028527,ENSG00000233381
29483,ENSMUSG00000028527,ENSG00000162433
29484,ENSMUSG00000024037,ENSG00000160193
29485,ENSMUSG00000097748,
29486,ENSMUSG00000116694,
29487,ENSMUSG00000024258,ENSG00000144231
29488,ENSMUSG00000102254,
29489,ENSMUSG00000022768,ENSG00000161180
29490,ENSMUSG00000037568,ENSG00000143494
29491,ENSMUSG00000083046,
29492,ENSMUSG00000071748,ENSG00000198252
29493,ENSMUSG00000091561,
29494,ENSMUSG00000073590,
29495,ENSMUSG00000082228,
29496,ENSMUSG00000065689,
29497,ENSMUSG00000031189,ENSG00000155966
29498,ENSMUSG00000092569,
29499,ENSMUSG00000114727,
29500,ENSMUSG00000064859,ENSG00000252990
29501,ENSMUSG00000064859,ENSG00000200789
29502,ENSMUSG00000050876,ENSG00000214929
29503,ENSMUSG00000050876,ENSG00000189357
29504,ENSMUSG00000050876,ENSG00000186788
29505,ENSMUSG00000030220,ENSG00000111348
29506,ENSMUSG00000029416,ENSG00000139370
29507,ENSMUSG00000041774,ENSG00000161179
29508,ENSMUSG00000091311,ENSG00000214929
29509,ENSMUSG00000091311,ENSG00000189357
29510,ENSMUSG00000091311,ENSG00000186788
29511,ENSMUSG00000043986,ENSG00000214929
29512,ENSMUSG00000043986,ENSG00000189357
29513,ENSMUSG00000043986,ENSG00000186788
29514,ENSMUSG00000103723,
29515,ENSMUSG00000103964,
29516,ENSMUSG00000086277,ENSG00000180999
29517,ENSMUSG00000051054,
29518,ENSMUSG00000036617,ENSG00000120549
29519,ENSMUSG00000044792,ENSG00000135070
29520,ENSMUSG00000082926,
29521,ENSMUSG00000059690,
29522,ENSMUSG00000026698,ENSG00000135845
29523,ENSMUSG00000028635,ENSG00000127129
29524,ENSMUSG00000035847,ENSG00000010404
29525,ENSMUSG00000036564,ENSG00000103034
29526,ENSMUSG00000029913,ENSG00000138738
29527,ENSMUSG00000114763,
29528,ENSMUSG00000052135,ENSG00000204060
29529,ENSMUSG00000035248,ENSG00000083223
29530,ENSMUSG00000103393,
29531,ENSMUSG00000025086,ENSG00000165832
29532,ENSMUSG00000064280,ENSG00000135205
29533,ENSMUSG00000066595,ENSG00000162769
29534,ENSMUSG00000098490,
29535,ENSMUSG00000105191,
29536,ENSMUSG00000000085,ENSG00000010803
29537,ENSMUSG00000102204,
29538,ENSMUSG00000111395,
29539,ENSMUSG00000111635,
29540,ENSMUSG00000111739,
29541,ENSMUSG00000110968,
29542,ENSMUSG00000038965,ENSG00000236444
29543,ENSMUSG00000038965,ENSG00000185651
29544,ENSMUSG00000007892,
29545,ENSMUSG00000073242,
29546,ENSMUSG00000032547,ENSG00000163785
29547,ENSMUSG00000112271,
29548,ENSMUSG00000020660,ENSG00000115138
29549,ENSMUSG00000097080,
29550,ENSMUSG00000058670,ENSG00000135164
29551,ENSMUSG00000024038,ENSG00000160194
29552,ENSMUSG00000088282,
29553,ENSMUSG00000081639,
29554,ENSMUSG00000082690,
29555,ENSMUSG00000089372,ENSG00000251807
29556,ENSMUSG00002076322,ENSG00000222987
29557,ENSMUSG00000082382,
29558,ENSMUSG00000043569,ENSG00000234469
29559,ENSMUSG00000119321,ENSG00000207328
29560,ENSMUSG00000083250,
29561,ENSMUSG00000081739,
29562,ENSMUSG00000057072,ENSG00000185523
29563,ENSMUSG00000082126,
29564,ENSMUSG00000085722,
29565,ENSMUSG00000103504,
29566,ENSMUSG00000105362,
29567,ENSMUSG00002075700,
29568,ENSMUSG00000065898,
29569,ENSMUSG00000039899,ENSG00000127951
29570,ENSMUSG00000089284,
29571,ENSMUSG00000020658,ENSG00000084710
29572,ENSMUSG00002075379,ENSG00000252084
29573,ENSMUSG00002075379,ENSG00000251810
29574,ENSMUSG00000084337,
29575,ENSMUSG00000119426,
29576,ENSMUSG00000071636,ENSG00000274600
29577,ENSMUSG00000071636,ENSG00000275793
29578,ENSMUSG00000071636,ENSG00000183246
29579,ENSMUSG00000081900,
29580,ENSMUSG00000052854,ENSG00000123572
29581,ENSMUSG00000079550,ENSG00000082126
29582,ENSMUSG00000047221,ENSG00000222011
29583,ENSMUSG00000050240,ENSG00000169635
29584,ENSMUSG00000059901,ENSG00000138316
29585,ENSMUSG00000104159,
29586,ENSMUSG00000118071,
29587,ENSMUSG00000105504,ENSG00000154451
29588,ENSMUSG00000118248,
29589,ENSMUSG00000117858,
29590,ENSMUSG00000117978,
29591,ENSMUSG00000120562,
29592,ENSMUSG00000006705,ENSG00000160199
29593,ENSMUSG00000024958,ENSG00000173264
29594,ENSMUSG00000116743,
29595,ENSMUSG00002075239,ENSG00000207183
29596,ENSMUSG00000092394,
29597,ENSMUSG00000055692,ENSG00000278558
29598,ENSMUSG00000055692,ENSG00000206140
29599,ENSMUSG00000064330,ENSG00000139053
29600,ENSMUSG00000030486,ENSG00000159915
29601,ENSMUSG00000117792,
29602,ENSMUSG00000049971,ENSG00000151948
29603,ENSMUSG00000038156,ENSG00000262655
29604,ENSMUSG00000118222,
29605,ENSMUSG00000036463,
29606,ENSMUSG00000118225,
29607,ENSMUSG00000107734,
29608,ENSMUSG00000029701,ENSG00000106344
29609,ENSMUSG00000118267,
29610,ENSMUSG00000118380,
29611,ENSMUSG00000102986,
29612,ENSMUSG00000103533,
29613,ENSMUSG00000055305,ENSG00000159915
29614,ENSMUSG00000102807,
29615,ENSMUSG00000040253,ENSG00000162654
29616,ENSMUSG00000132614,
29617,ENSMUSG00000034310,ENSG00000151952
29618,ENSMUSG00000118477,
29619,ENSMUSG00000110877,
29620,ENSMUSG00000137077,
29621,ENSMUSG00000097074,
29622,ENSMUSG00000138188,
29623,ENSMUSG00000046456,ENSG00000180061
29624,ENSMUSG00000114835,
29625,ENSMUSG00000020087,ENSG00000156521
29626,ENSMUSG00000117604,
29627,ENSMUSG00000114308,
29628,ENSMUSG00000095909,
29629,ENSMUSG00000032254,ENSG00000137807
29630,ENSMUSG00000113107,
29631,ENSMUSG00000113495,
29632,ENSMUSG00000094942,
29633,ENSMUSG00002075395,
29634,ENSMUSG00000089002,
